X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,course,speed,magvar,geoidheight,name,cmt,desc,src,url,urlname,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
7.03978392,50.75748397,0,0,703,106.374,2020/12/13 15:40:10+00,,1.56,,,,,,,,,,,,,,,,,
7.03976552,50.7574914,0,0,704,106.98,2020/12/13 15:40:11+00,,1.55,,,,,,,,,,,,,,,,,
7.03974989,50.75750196,0,0,705,107.436,2020/12/13 15:40:12+00,,1.6,,,,,,,,,,,,,,,,,
7.03972843,50.757511,0,0,706,107.081,2020/12/13 15:40:13+00,,1.59,,,,,,,,,,,,,,,,,
7.03970572,50.75752013,0,0,707,107.592,2020/12/13 15:40:14+00,,1.63,,,,,,,,,,,,,,,,,
7.03968777,50.75752789,0,0,708,107.489,2020/12/13 15:40:15+00,,1.35,,,,,,,,,,,,,,,,,
7.03966679,50.75753352,0,0,709,107.534,2020/12/13 15:40:16+00,,1.58,,,,,,,,,,,,,,,,,
7.03964391,50.75754049,0,0,710,107.131,2020/12/13 15:40:17+00,,1.54,,,,,,,,,,,,,,,,,
7.03962204,50.75754639,0,0,711,107.092,2020/12/13 15:40:18+00,,1.47,,,,,,,,,,,,,,,,,
7.03960048,50.75755259,0,0,712,107.226,2020/12/13 15:40:19+00,,1.54,,,,,,,,,,,,,,,,,
7.03958007,50.75755845,0,0,713,107.366,2020/12/13 15:40:20+00,,1.54,,,,,,,,,,,,,,,,,
7.03955971,50.75756174,0,0,714,107.635,2020/12/13 15:40:21+00,,1.53,,,,,,,,,,,,,,,,,
7.03954078,50.7575676,0,0,715,107.051,2020/12/13 15:40:22+00,,1.46,,,,,,,,,,,,,,,,,
7.03951729,50.75757463,0,0,716,106.677,2020/12/13 15:40:23+00,,1.54,,,,,,,,,,,,,,,,,
7.03949665,50.75758261,0,0,717,107.052,2020/12/13 15:40:24+00,,1.53,,,,,,,,,,,,,,,,,
7.03947259,50.75758981,0,0,718,107.653,2020/12/13 15:40:25+00,,1.54,,,,,,,,,,,,,,,,,
7.03944969,50.75759847,0,0,719,108.044,2020/12/13 15:40:26+00,,1.53,,,,,,,,,,,,,,,,,
7.03942717,50.75760417,0,0,720,107.728,2020/12/13 15:40:27+00,,1.48,,,,,,,,,,,,,,,,,
7.03940544,50.75761096,0,0,721,107.703,2020/12/13 15:40:28+00,,1.55,,,,,,,,,,,,,,,,,
7.03938177,50.75761843,0,0,722,108.029,2020/12/13 15:40:29+00,,1.54,,,,,,,,,,,,,,,,,
7.03935775,50.75762597,0,0,723,108.12,2020/12/13 15:40:30+00,,1.55,,,,,,,,,,,,,,,,,
7.03933626,50.75762921,0,0,724,108.172,2020/12/13 15:40:31+00,,1.34,,,,,,,,,,,,,,,,,
7.03931516,50.75763461,0,0,725,108.391,2020/12/13 15:40:32+00,,1.55,,,,,,,,,,,,,,,,,
7.03929716,50.75763936,0,0,726,108.097,2020/12/13 15:40:33+00,,1.31,,,,,,,,,,,,,,,,,
7.03927815,50.75764665,0,0,727,108.234,2020/12/13 15:40:34+00,,1.54,,,,,,,,,,,,,,,,,
7.03925888,50.75765297,0,0,728,107.739,2020/12/13 15:40:35+00,,1.42,,,,,,,,,,,,,,,,,
7.03923291,50.75765653,0,0,729,108.184,2020/12/13 15:40:36+00,,1.5,,,,,,,,,,,,,,,,,
7.03920811,50.75766011,0,0,730,108.885,2020/12/13 15:40:37+00,,1.49,,,,,,,,,,,,,,,,,
7.03918351,50.75766497,0,0,731,108.639,2020/12/13 15:40:38+00,,1.41,,,,,,,,,,,,,,,,,
7.03915763,50.75766734,0,0,732,108.679,2020/12/13 15:40:39+00,,1.59,,,,,,,,,,,,,,,,,
7.03913307,50.75766624,0,0,733,107.58,2020/12/13 15:40:40+00,,1.54,,,,,,,,,,,,,,,,,
7.03911056,50.75766654,0,0,734,107.14,2020/12/13 15:40:41+00,,1.55,,,,,,,,,,,,,,,,,
7.0390877,50.75767084,0,0,735,106.521,2020/12/13 15:40:42+00,,1.56,,,,,,,,,,,,,,,,,
7.03906557,50.75767425,0,0,736,106.937,2020/12/13 15:40:43+00,,1.51,,,,,,,,,,,,,,,,,
7.03904416,50.75767582,0,0,737,106.221,2020/12/13 15:40:44+00,,1.54,,,,,,,,,,,,,,,,,
7.03902275,50.75767774,0,0,738,106.073,2020/12/13 15:40:45+00,,1.55,,,,,,,,,,,,,,,,,
7.03900077,50.75767985,0,0,739,106.181,2020/12/13 15:40:46+00,,1.56,,,,,,,,,,,,,,,,,
7.03897294,50.75768215,0,0,740,106.321,2020/12/13 15:40:47+00,,1.51,,,,,,,,,,,,,,,,,
7.0389495,50.75768301,0,0,741,106.217,2020/12/13 15:40:48+00,,1.54,,,,,,,,,,,,,,,,,
7.03892679,50.75768853,0,0,742,105.914,2020/12/13 15:40:49+00,,1.57,,,,,,,,,,,,,,,,,
7.03890198,50.75769187,0,0,743,106.071,2020/12/13 15:40:50+00,,1.59,,,,,,,,,,,,,,,,,
7.0388787,50.75769362,0,0,744,106.104,2020/12/13 15:40:51+00,,1.56,,,,,,,,,,,,,,,,,
7.03885642,50.75769715,0,0,745,105.904,2020/12/13 15:40:52+00,,1.55,,,,,,,,,,,,,,,,,
7.03883677,50.75770099,0,0,746,106.26,2020/12/13 15:40:53+00,,1.49,,,,,,,,,,,,,,,,,
7.03881536,50.75770418,0,0,747,105.919,2020/12/13 15:40:54+00,,1.53,,,,,,,,,,,,,,,,,
7.03879402,50.75770734,0,0,748,106.056,2020/12/13 15:40:55+00,,1.53,,,,,,,,,,,,,,,,,
7.03877397,50.75771374,0,0,749,106.333,2020/12/13 15:40:56+00,,1.54,,,,,,,,,,,,,,,,,
7.03875415,50.75771948,0,0,750,106.162,2020/12/13 15:40:57+00,,1.46,,,,,,,,,,,,,,,,,
7.03873219,50.7577239,0,0,751,105.904,2020/12/13 15:40:58+00,,1.53,,,,,,,,,,,,,,,,,
7.03871027,50.75772699,0,0,752,106.369,2020/12/13 15:40:59+00,,1.56,,,,,,,,,,,,,,,,,
7.03868985,50.75773175,0,0,753,106.259,2020/12/13 15:41:00+00,,1.56,,,,,,,,,,,,,,,,,
7.03866406,50.75773801,0,0,754,106.665,2020/12/13 15:41:01+00,,1.51,,,,,,,,,,,,,,,,,
7.03863489,50.75774729,0,0,755,106.912,2020/12/13 15:41:02+00,,1.55,,,,,,,,,,,,,,,,,
7.03861184,50.75775519,0,0,756,106.607,2020/12/13 15:41:03+00,,1.46,,,,,,,,,,,,,,,,,
7.03859108,50.75776262,0,0,757,106.632,2020/12/13 15:41:04+00,,1.5,,,,,,,,,,,,,,,,,
7.03857128,50.75777055,0,0,758,106.347,2020/12/13 15:41:05+00,,1.5,,,,,,,,,,,,,,,,,
7.03855234,50.75777664,0,0,759,106.777,2020/12/13 15:41:06+00,,1.47,,,,,,,,,,,,,,,,,
7.03853302,50.7577819,0,0,760,107.185,2020/12/13 15:41:07+00,,1.46,,,,,,,,,,,,,,,,,
7.03851642,50.75778564,0,0,761,107.158,2020/12/13 15:41:08+00,,1.29,,,,,,,,,,,,,,,,,
7.03849928,50.7577863,0,0,762,107.052,2020/12/13 15:41:09+00,,1.33,,,,,,,,,,,,,,,,,
7.03847998,50.75778726,0,0,763,107.34,2020/12/13 15:41:10+00,,1.41,,,,,,,,,,,,,,,,,
7.03846054,50.75778801,0,0,764,107.117,2020/12/13 15:41:11+00,,1.44,,,,,,,,,,,,,,,,,
7.03844059,50.75778754,0,0,765,107.344,2020/12/13 15:41:12+00,,1.43,,,,,,,,,,,,,,,,,
7.03842023,50.75778644,0,0,766,106.913,2020/12/13 15:41:13+00,,1.45,,,,,,,,,,,,,,,,,
7.03839917,50.7577859,0,0,767,106.643,2020/12/13 15:41:14+00,,1.51,,,,,,,,,,,,,,,,,
7.03837862,50.75778552,0,0,768,106.268,2020/12/13 15:41:15+00,,1.4,,,,,,,,,,,,,,,,,
7.03835738,50.75778596,0,0,769,106.366,2020/12/13 15:41:16+00,,1.52,,,,,,,,,,,,,,,,,
7.03833702,50.75778879,0,0,770,106.203,2020/12/13 15:41:17+00,,1.49,,,,,,,,,,,,,,,,,
7.03831655,50.75779334,0,0,771,106.323,2020/12/13 15:41:18+00,,1.48,,,,,,,,,,,,,,,,,
7.03829637,50.75779602,0,0,772,106.806,2020/12/13 15:41:19+00,,1.4,,,,,,,,,,,,,,,,,
7.03827546,50.7577966,0,0,773,106.622,2020/12/13 15:41:20+00,,1.4,,,,,,,,,,,,,,,,,
7.0382528,50.75779686,0,0,774,107.357,2020/12/13 15:41:21+00,,1.45,,,,,,,,,,,,,,,,,
7.03823194,50.75779683,0,0,775,106.799,2020/12/13 15:41:22+00,,1.38,,,,,,,,,,,,,,,,,
7.03821104,50.75779699,0,0,776,106.186,2020/12/13 15:41:23+00,,1.47,,,,,,,,,,,,,,,,,
7.03819159,50.7577982,0,0,777,105.396,2020/12/13 15:41:24+00,,1.42,,,,,,,,,,,,,,,,,
7.03817097,50.75779988,0,0,778,104.925,2020/12/13 15:41:25+00,,1.46,,,,,,,,,,,,,,,,,
7.03814903,50.75780267,0,0,779,104.423,2020/12/13 15:41:26+00,,1.46,,,,,,,,,,,,,,,,,
7.03812831,50.75780389,0,0,780,104.307,2020/12/13 15:41:27+00,,1.49,,,,,,,,,,,,,,,,,
7.03810669,50.7578033,0,0,781,104.164,2020/12/13 15:41:28+00,,1.47,,,,,,,,,,,,,,,,,
7.03808705,50.75780188,0,0,782,103.705,2020/12/13 15:41:29+00,,1.5,,,,,,,,,,,,,,,,,
7.03806606,50.7578014,0,0,783,103.181,2020/12/13 15:41:30+00,,1.5,,,,,,,,,,,,,,,,,
7.03804537,50.75780122,0,0,784,103.46,2020/12/13 15:41:31+00,,1.44,,,,,,,,,,,,,,,,,
7.03802502,50.75780208,0,0,785,103.345,2020/12/13 15:41:32+00,,1.49,,,,,,,,,,,,,,,,,
7.03800326,50.75780316,0,0,786,102.815,2020/12/13 15:41:33+00,,1.53,,,,,,,,,,,,,,,,,
7.0379814,50.75780175,0,0,787,102.233,2020/12/13 15:41:34+00,,1.49,,,,,,,,,,,,,,,,,
7.03794771,50.75780249,0,0,788,102.832,2020/12/13 15:41:35+00,,1.48,,,,,,,,,,,,,,,,,
7.03791659,50.75780417,0,0,789,103.097,2020/12/13 15:41:36+00,,1.37,,,,,,,,,,,,,,,,,
7.03789107,50.75780626,0,0,790,102.849,2020/12/13 15:41:37+00,,1.47,,,,,,,,,,,,,,,,,
7.03786814,50.75780575,0,0,791,102.61,2020/12/13 15:41:38+00,,1.48,,,,,,,,,,,,,,,,,
7.03784662,50.75780455,0,0,792,102.128,2020/12/13 15:41:39+00,,1.46,,,,,,,,,,,,,,,,,
7.03782511,50.75780225,0,0,793,101.752,2020/12/13 15:41:40+00,,1.48,,,,,,,,,,,,,,,,,
7.03780324,50.75779984,0,0,794,102.328,2020/12/13 15:41:41+00,,1.52,,,,,,,,,,,,,,,,,
7.03778263,50.75779804,0,0,795,102.428,2020/12/13 15:41:42+00,,1.47,,,,,,,,,,,,,,,,,
7.03776292,50.75779598,0,0,796,102.207,2020/12/13 15:41:43+00,,1.46,,,,,,,,,,,,,,,,,
7.03774257,50.7577924,0,0,797,102.137,2020/12/13 15:41:44+00,,1.58,,,,,,,,,,,,,,,,,
7.03772216,50.75778844,0,0,798,101.718,2020/12/13 15:41:45+00,,1.5,,,,,,,,,,,,,,,,,
7.0377008,50.75778426,0,0,799,101.31,2020/12/13 15:41:46+00,,1.57,,,,,,,,,,,,,,,,,
7.03767903,50.75778149,0,0,800,101.239,2020/12/13 15:41:47+00,,1.6,,,,,,,,,,,,,,,,,
7.03765962,50.75777817,0,0,801,101.079,2020/12/13 15:41:48+00,,1.46,,,,,,,,,,,,,,,,,
7.03764175,50.75777484,0,0,802,101.066,2020/12/13 15:41:49+00,,1.36,,,,,,,,,,,,,,,,,
7.03762177,50.75777074,0,0,803,101.043,2020/12/13 15:41:50+00,,1.52,,,,,,,,,,,,,,,,,
7.03760173,50.75776868,0,0,804,101.186,2020/12/13 15:41:51+00,,1.48,,,,,,,,,,,,,,,,,
7.03758208,50.75776688,0,0,805,101.075,2020/12/13 15:41:52+00,,1.49,,,,,,,,,,,,,,,,,
7.03756114,50.75776581,0,0,806,100.816,2020/12/13 15:41:53+00,,1.5,,,,,,,,,,,,,,,,,
7.03754044,50.75776304,0,0,807,100.225,2020/12/13 15:41:54+00,,1.55,,,,,,,,,,,,,,,,,
7.03752036,50.75776044,0,0,808,99.855,2020/12/13 15:41:55+00,,1.48,,,,,,,,,,,,,,,,,
7.03749982,50.75775778,0,0,809,99.915,2020/12/13 15:41:56+00,,1.48,,,,,,,,,,,,,,,,,
7.03747896,50.75775578,0,0,810,99.631,2020/12/13 15:41:57+00,,1.49,,,,,,,,,,,,,,,,,
7.03745797,50.7577539,0,0,811,99.849,2020/12/13 15:41:58+00,,1.52,,,,,,,,,,,,,,,,,
7.03743756,50.75775085,0,0,812,100.038,2020/12/13 15:41:59+00,,1.52,,,,,,,,,,,,,,,,,
7.03741687,50.7577458,0,0,813,99.632,2020/12/13 15:42:00+00,,1.47,,,,,,,,,,,,,,,,,
7.03739658,50.75774233,0,0,814,99.515,2020/12/13 15:42:01+00,,1.5,,,,,,,,,,,,,,,,,
7.03737827,50.75773956,0,0,815,99.84,2020/12/13 15:42:02+00,,1.43,,,,,,,,,,,,,,,,,
7.03735925,50.75773635,0,0,816,99.411,2020/12/13 15:42:03+00,,1.46,,,,,,,,,,,,,,,,,
7.03733971,50.75773318,0,0,817,99.604,2020/12/13 15:42:04+00,,1.45,,,,,,,,,,,,,,,,,
7.03731745,50.75773014,0,0,818,99.83,2020/12/13 15:42:05+00,,1.45,,,,,,,,,,,,,,,,,
7.03729628,50.757726,0,0,819,99.891,2020/12/13 15:42:06+00,,1.49,,,,,,,,,,,,,,,,,
7.03727489,50.75772208,0,0,820,100.073,2020/12/13 15:42:07+00,,1.48,,,,,,,,,,,,,,,,,
7.03725428,50.75771865,0,0,821,100.095,2020/12/13 15:42:08+00,,1.47,,,,,,,,,,,,,,,,,
7.0372313,50.75771309,0,0,822,100.219,2020/12/13 15:42:09+00,,1.51,,,,,,,,,,,,,,,,,
7.03720988,50.75770755,0,0,823,100.107,2020/12/13 15:42:10+00,,1.49,,,,,,,,,,,,,,,,,
7.03718901,50.75770326,0,0,824,100.13,2020/12/13 15:42:11+00,,1.44,,,,,,,,,,,,,,,,,
7.03716978,50.75769867,0,0,825,100.307,2020/12/13 15:42:12+00,,1.44,,,,,,,,,,,,,,,,,
7.03715288,50.75769239,0,0,826,100.226,2020/12/13 15:42:13+00,,1.44,,,,,,,,,,,,,,,,,
7.03713504,50.75768625,0,0,827,99.695,2020/12/13 15:42:14+00,,1.44,,,,,,,,,,,,,,,,,
7.03711491,50.75768139,0,0,828,99.535,2020/12/13 15:42:15+00,,1.48,,,,,,,,,,,,,,,,,
7.03709543,50.7576763,0,0,829,99.662,2020/12/13 15:42:16+00,,1.35,,,,,,,,,,,,,,,,,
7.03707736,50.75766956,0,0,830,99.619,2020/12/13 15:42:17+00,,1.35,,,,,,,,,,,,,,,,,
7.03706163,50.75766195,0,0,831,99.732,2020/12/13 15:42:18+00,,1.37,,,,,,,,,,,,,,,,,
7.03704305,50.75765366,0,0,832,99.945,2020/12/13 15:42:19+00,,1.36,,,,,,,,,,,,,,,,,
7.03702886,50.75764156,0,0,833,100.719,2020/12/13 15:42:20+00,,1.49,,,,,,,,,,,,,,,,,
7.0370391,50.75762315,0,0,834,101.24,2020/12/13 15:42:21+00,,2.27,,,,,,,,,,,,,,,,,
7.03704143,50.75761399,0,0,835,100.793,2020/12/13 15:42:22+00,,0.89,,,,,,,,,,,,,,,,,
7.03703576,50.75760424,0,0,836,101.282,2020/12/13 15:42:23+00,,1.24,,,,,,,,,,,,,,,,,
7.03703089,50.75759521,0,0,837,100.979,2020/12/13 15:42:24+00,,1.08,,,,,,,,,,,,,,,,,
7.03701787,50.75758722,0,0,838,100.999,2020/12/13 15:42:25+00,,1.17,,,,,,,,,,,,,,,,,
7.03699666,50.75758088,0,0,839,100.274,2020/12/13 15:42:26+00,,1.38,,,,,,,,,,,,,,,,,
7.03697424,50.75758217,0,0,840,100.45,2020/12/13 15:42:27+00,,1.49,,,,,,,,,,,,,,,,,
7.03695416,50.75758557,0,0,841,100.453,2020/12/13 15:42:28+00,,1.27,,,,,,,,,,,,,,,,,
7.03693204,50.75758341,0,0,842,100.426,2020/12/13 15:42:29+00,,1.44,,,,,,,,,,,,,,,,,
7.0369127,50.75758016,0,0,843,100.535,2020/12/13 15:42:30+00,,1.34,,,,,,,,,,,,,,,,,
7.03689289,50.75757957,0,0,844,100.375,2020/12/13 15:42:31+00,,1.36,,,,,,,,,,,,,,,,,
7.03687413,50.75757843,0,0,845,100.589,2020/12/13 15:42:32+00,,1.33,,,,,,,,,,,,,,,,,
7.03685589,50.75757517,0,0,846,100.318,2020/12/13 15:42:33+00,,1.36,,,,,,,,,,,,,,,,,
7.03683939,50.75756984,0,0,847,100.084,2020/12/13 15:42:34+00,,1.32,,,,,,,,,,,,,,,,,
7.03682228,50.75756393,0,0,848,100.364,2020/12/13 15:42:35+00,,1.36,,,,,,,,,,,,,,,,,
7.03680161,50.75756058,0,0,849,100.587,2020/12/13 15:42:36+00,,1.35,,,,,,,,,,,,,,,,,
7.03678191,50.75756301,0,0,850,100.043,2020/12/13 15:42:37+00,,1.34,,,,,,,,,,,,,,,,,
7.03676211,50.75756346,0,0,851,100.335,2020/12/13 15:42:38+00,,1.38,,,,,,,,,,,,,,,,,
7.03674183,50.75756059,0,0,852,100.539,2020/12/13 15:42:39+00,,1.49,,,,,,,,,,,,,,,,,
7.03672238,50.7575582,0,0,853,100.437,2020/12/13 15:42:40+00,,1.42,,,,,,,,,,,,,,,,,
7.03670447,50.75755581,0,0,854,100.802,2020/12/13 15:42:41+00,,1.37,,,,,,,,,,,,,,,,,
7.03668681,50.75755032,0,0,855,101.043,2020/12/13 15:42:42+00,,1.37,,,,,,,,,,,,,,,,,
7.03667138,50.75754261,0,0,856,100.973,2020/12/13 15:42:43+00,,1.39,,,,,,,,,,,,,,,,,
7.03665983,50.7575347,0,0,857,100.962,2020/12/13 15:42:44+00,,1.31,,,,,,,,,,,,,,,,,
7.03664898,50.75752616,0,0,858,100.828,2020/12/13 15:42:45+00,,1.36,,,,,,,,,,,,,,,,,
7.03663791,50.75751724,0,0,859,101.032,2020/12/13 15:42:46+00,,1.37,,,,,,,,,,,,,,,,,
7.03662836,50.75750793,0,0,860,100.943,2020/12/13 15:42:47+00,,1.36,,,,,,,,,,,,,,,,,
7.03661815,50.75749782,0,0,861,100.899,2020/12/13 15:42:48+00,,1.42,,,,,,,,,,,,,,,,,
7.03661069,50.75748761,0,0,862,100.911,2020/12/13 15:42:49+00,,1.31,,,,,,,,,,,,,,,,,
7.03659812,50.75747633,0,0,863,101.414,2020/12/13 15:42:50+00,,1.38,,,,,,,,,,,,,,,,,
7.036585,50.75746736,0,0,864,101.196,2020/12/13 15:42:51+00,,1.38,,,,,,,,,,,,,,,,,
7.03657083,50.75745862,0,0,865,100.909,2020/12/13 15:42:52+00,,1.39,,,,,,,,,,,,,,,,,
7.03655584,50.75744911,0,0,866,101.066,2020/12/13 15:42:53+00,,1.45,,,,,,,,,,,,,,,,,
7.03654416,50.75743889,0,0,867,101.211,2020/12/13 15:42:54+00,,1.42,,,,,,,,,,,,,,,,,
7.03653387,50.7574288,0,0,868,100.963,2020/12/13 15:42:55+00,,1.35,,,,,,,,,,,,,,,,,
7.03652189,50.75741979,0,0,869,101.217,2020/12/13 15:42:56+00,,1.38,,,,,,,,,,,,,,,,,
7.03651117,50.75741038,0,0,870,101.017,2020/12/13 15:42:57+00,,1.31,,,,,,,,,,,,,,,,,
7.0365012,50.75740071,0,0,871,101.01,2020/12/13 15:42:58+00,,1.34,,,,,,,,,,,,,,,,,
7.03649126,50.75739019,0,0,872,100.997,2020/12/13 15:42:59+00,,1.4,,,,,,,,,,,,,,,,,
7.03648026,50.75738027,0,0,873,100.792,2020/12/13 15:43:00+00,,1.4,,,,,,,,,,,,,,,,,
7.03646965,50.75737093,0,0,874,100.959,2020/12/13 15:43:01+00,,1.31,,,,,,,,,,,,,,,,,
7.03645878,50.75736212,0,0,875,100.733,2020/12/13 15:43:02+00,,1.3,,,,,,,,,,,,,,,,,
7.03644889,50.75735235,0,0,876,101.061,2020/12/13 15:43:03+00,,1.34,,,,,,,,,,,,,,,,,
7.03643897,50.7573426,0,0,877,102.772,2020/12/13 15:43:04+00,,1.39,,,,,,,,,,,,,,,,,
7.03643073,50.75733194,0,0,878,102.332,2020/12/13 15:43:05+00,,1.36,,,,,,,,,,,,,,,,,
7.03642009,50.75732173,0,0,879,102.012,2020/12/13 15:43:06+00,,1.44,,,,,,,,,,,,,,,,,
7.03641126,50.75731084,0,0,880,101.712,2020/12/13 15:43:07+00,,1.33,,,,,,,,,,,,,,,,,
7.03640099,50.75729976,0,0,881,101.699,2020/12/13 15:43:08+00,,1.43,,,,,,,,,,,,,,,,,
7.03639175,50.75728853,0,0,882,101.332,2020/12/13 15:43:09+00,,1.44,,,,,,,,,,,,,,,,,
7.03638161,50.75727619,0,0,883,101.59,2020/12/13 15:43:10+00,,1.53,,,,,,,,,,,,,,,,,
7.0363708,50.75726514,0,0,884,101.341,2020/12/13 15:43:11+00,,1.38,,,,,,,,,,,,,,,,,
7.03635858,50.75725444,0,0,885,100.978,2020/12/13 15:43:12+00,,1.44,,,,,,,,,,,,,,,,,
7.0363463,50.75724395,0,0,886,100.852,2020/12/13 15:43:13+00,,1.37,,,,,,,,,,,,,,,,,
7.03633364,50.75723421,0,0,887,100.999,2020/12/13 15:43:14+00,,1.41,,,,,,,,,,,,,,,,,
7.03632226,50.75722349,0,0,888,101.325,2020/12/13 15:43:15+00,,1.42,,,,,,,,,,,,,,,,,
7.03631156,50.7572151,0,0,889,101.292,2020/12/13 15:43:16+00,,1.23,,,,,,,,,,,,,,,,,
7.0362993,50.75720605,0,0,890,101.72,2020/12/13 15:43:17+00,,1.29,,,,,,,,,,,,,,,,,
7.03628901,50.75719831,0,0,891,101.869,2020/12/13 15:43:18+00,,1.15,,,,,,,,,,,,,,,,,
7.03628059,50.75718923,0,0,892,101.626,2020/12/13 15:43:19+00,,1.26,,,,,,,,,,,,,,,,,
7.03627359,50.75717928,0,0,893,101.854,2020/12/13 15:43:20+00,,1.28,,,,,,,,,,,,,,,,,
7.03626623,50.75716912,0,0,894,101.103,2020/12/13 15:43:21+00,,1.27,,,,,,,,,,,,,,,,,
7.03625319,50.75715879,0,0,895,100.907,2020/12/13 15:43:22+00,,1.53,,,,,,,,,,,,,,,,,
7.03624077,50.75714893,0,0,896,100.581,2020/12/13 15:43:23+00,,1.37,,,,,,,,,,,,,,,,,
7.03622968,50.75713742,0,0,897,100.277,2020/12/13 15:43:24+00,,1.57,,,,,,,,,,,,,,,,,
7.03622022,50.75712754,0,0,898,100.093,2020/12/13 15:43:25+00,,1.37,,,,,,,,,,,,,,,,,
7.03620903,50.75711932,0,0,899,100.092,2020/12/13 15:43:26+00,,1.38,,,,,,,,,,,,,,,,,
7.03619635,50.75711045,0,0,900,100.249,2020/12/13 15:43:27+00,,1.44,,,,,,,,,,,,,,,,,
7.03618498,50.75710161,0,0,901,100.316,2020/12/13 15:43:28+00,,1.44,,,,,,,,,,,,,,,,,
7.03617747,50.75709093,0,0,902,100.238,2020/12/13 15:43:29+00,,1.36,,,,,,,,,,,,,,,,,
7.03616468,50.75707866,0,0,903,101.667,2020/12/13 15:43:30+00,,1.63,,,,,,,,,,,,,,,,,
7.03615261,50.75706657,0,0,904,101.256,2020/12/13 15:43:31+00,,1.6,,,,,,,,,,,,,,,,,
7.03614432,50.75705324,0,0,905,100.584,2020/12/13 15:43:32+00,,1.54,,,,,,,,,,,,,,,,,
7.03613443,50.75704081,0,0,906,99.74,2020/12/13 15:43:33+00,,1.5,,,,,,,,,,,,,,,,,
7.03612039,50.75703088,0,0,907,99.501,2020/12/13 15:43:34+00,,1.53,,,,,,,,,,,,,,,,,
7.03610906,50.75701948,0,0,908,98.901,2020/12/13 15:43:35+00,,1.53,,,,,,,,,,,,,,,,,
7.03609701,50.75700791,0,0,909,98.051,2020/12/13 15:43:36+00,,1.52,,,,,,,,,,,,,,,,,
7.03608386,50.75699561,0,0,910,98.152,2020/12/13 15:43:37+00,,1.59,,,,,,,,,,,,,,,,,
7.03607055,50.75698253,0,0,911,98.946,2020/12/13 15:43:38+00,,1.65,,,,,,,,,,,,,,,,,
7.03605671,50.75697062,0,0,912,99.247,2020/12/13 15:43:39+00,,1.61,,,,,,,,,,,,,,,,,
7.03604503,50.75695709,0,0,913,98.164,2020/12/13 15:43:40+00,,1.56,,,,,,,,,,,,,,,,,
7.03603156,50.75694487,0,0,914,97.57,2020/12/13 15:43:41+00,,1.57,,,,,,,,,,,,,,,,,
7.03601366,50.75693437,0,0,915,97.353,2020/12/13 15:43:42+00,,1.62,,,,,,,,,,,,,,,,,
7.03599854,50.7569221,0,0,916,99.893,2020/12/13 15:43:43+00,,1.59,,,,,,,,,,,,,,,,,
7.03598443,50.7569099,0,0,917,97.645,2020/12/13 15:43:44+00,,1.6,,,,,,,,,,,,,,,,,
7.03596786,50.75689983,0,0,918,97.919,2020/12/13 15:43:45+00,,1.6,,,,,,,,,,,,,,,,,
7.03595034,50.75688915,0,0,919,97.939,2020/12/13 15:43:46+00,,1.72,,,,,,,,,,,,,,,,,
7.03593675,50.75687673,0,0,920,97.48,2020/12/13 15:43:47+00,,1.65,,,,,,,,,,,,,,,,,
7.03592533,50.75686612,0,0,921,96.423,2020/12/13 15:43:48+00,,1.54,,,,,,,,,,,,,,,,,
7.03591568,50.75685445,0,0,922,96.563,2020/12/13 15:43:49+00,,1.56,,,,,,,,,,,,,,,,,
7.03590323,50.75684339,0,0,923,96.523,2020/12/13 15:43:50+00,,1.55,,,,,,,,,,,,,,,,,
7.0358865,50.75683314,0,0,924,96.773,2020/12/13 15:43:51+00,,1.62,,,,,,,,,,,,,,,,,
7.03586966,50.75682321,0,0,925,96.575,2020/12/13 15:43:52+00,,1.57,,,,,,,,,,,,,,,,,
7.03585529,50.75681096,0,0,926,96.692,2020/12/13 15:43:53+00,,1.59,,,,,,,,,,,,,,,,,
7.03584245,50.75679705,0,0,927,96.613,2020/12/13 15:43:54+00,,1.54,,,,,,,,,,,,,,,,,
7.0358302,50.75678406,0,0,928,96.281,2020/12/13 15:43:55+00,,1.63,,,,,,,,,,,,,,,,,
7.03581576,50.75677326,0,0,929,95.982,2020/12/13 15:43:56+00,,1.58,,,,,,,,,,,,,,,,,
7.03579876,50.75676222,0,0,930,96.004,2020/12/13 15:43:57+00,,1.53,,,,,,,,,,,,,,,,,
7.03578131,50.75675236,0,0,931,96.063,2020/12/13 15:43:58+00,,1.57,,,,,,,,,,,,,,,,,
7.03576354,50.75674298,0,0,932,96.25,2020/12/13 15:43:59+00,,1.53,,,,,,,,,,,,,,,,,
7.03575034,50.75673228,0,0,933,96.519,2020/12/13 15:44:00+00,,1.52,,,,,,,,,,,,,,,,,
7.03573965,50.75672043,0,0,934,96.282,2020/12/13 15:44:01+00,,1.48,,,,,,,,,,,,,,,,,
7.03572704,50.75671089,0,0,935,96.428,2020/12/13 15:44:02+00,,1.5,,,,,,,,,,,,,,,,,
7.03571709,50.75670145,0,0,936,96.748,2020/12/13 15:44:03+00,,1.4,,,,,,,,,,,,,,,,,
7.03570519,50.75669058,0,0,937,96.499,2020/12/13 15:44:04+00,,1.49,,,,,,,,,,,,,,,,,
